event_date,event_location,event_name,event_link,fight_link,fight of the night,performance of the night,knockout of the night,weight_class,fighter1_name,fighter1_link,fighter1_outcome,fighter2_name,fighter2_link,fighter2_outcome,fighter1_height,fighter1_weight,fighter1_reach,fighter1_dob,fighter1_current_record,fighter2_height,fighter2_weight,fighter2_reach,fighter2_dob,fighter2_current_record,method,finish_round,finish_time,time_format,referee,details,fighter1_total_KD,fighter2_total_KD,fighter1_total_sig_str,fighter2_total_sig_str,fighter1_total_sig_str_pct,fighter2_total_sig_str_pct,fighter1_total_total_str,fighter2_total_total_str,fighter1_total_td,fighter2_total_td,fighter1_total_td_pct,fighter2_total_td_pct,fighter1_total_sub_att,fighter2_total_sub_att,fighter1_total_rev,fighter2_total_rev,fighter1_total_ctrl,fighter2_total_ctrl,fighter1_round1_KD,fighter2_round1_KD,fighter1_round1_sig_str,fighter2_round1_sig_str,fighter1_round1_sig_pct,fighter2_round1_sig_pct,fighter1_round1_total_str,fighter2_round1_total_str,fighter1_round1_td,fighter2_round1_td,fighter1_round1_td_pct,fighter2_round1_td_pct,fighter1_round1_sub_att,fighter2_round1_sub_att,fighter1_round1_rev,fighter2_round1_rev,fighter1_round1_ctrl,fighter2_round1_ctrl,fighter1_round1_head,fighter2_round1_head,fighter1_round1_body,fighter2_round1_body,fighter1_round1_leg,fighter2_round1_leg,fighter1_round1_distance,fighter2_round1_distance,fighter1_round1_clinch,fighter2_round1_clinch,fighter1_round1_ground,fighter2_round1_ground,fighter1_round2_KD,fighter2_round2_KD,fighter1_round2_sig_str,fighter2_round2_sig_str,fighter1_round2_sig_pct,fighter2_round2_sig_pct,fighter1_round2_total_str,fighter2_round2_total_str,fighter1_round2_td,fighter2_round2_td,fighter1_round2_td_pct,fighter2_round2_td_pct,fighter1_round2_sub_att,fighter2_round2_sub_att,fighter1_round2_rev,fighter2_round2_rev,fighter1_round2_ctrl,fighter2_round2_ctrl,fighter1_round2_head,fighter2_round2_head,fighter1_round2_body,fighter2_round2_body,fighter1_round2_leg,fighter2_round2_leg,fighter1_round2_distance,fighter2_round2_distance,fighter1_round2_clinch,fighter2_round2_clinch,fighter1_round2_ground,fighter2_round2_ground,fighter1_round3_KD,fighter2_round3_KD,fighter1_round3_sig_str,fighter2_round3_sig_str,fighter1_round3_sig_pct,fighter2_round3_sig_pct,fighter1_round3_total_str,fighter2_round3_total_str,fighter1_round3_td,fighter2_round3_td,fighter1_round3_td_pct,fighter2_round3_td_pct,fighter1_round3_sub_att,fighter2_round3_sub_att,fighter1_round3_rev,fighter2_round3_rev,fighter1_round3_ctrl,fighter2_round3_ctrl,fighter1_round3_head,fighter2_round3_head,fighter1_round3_body,fighter2_round3_body,fighter1_round3_leg,fighter2_round3_leg,fighter1_round3_distance,fighter2_round3_distance,fighter1_round3_clinch,fighter2_round3_clinch,fighter1_round3_ground,fighter2_round3_ground,fighter1_round4_KD,fighter2_round4_KD,fighter1_round4_sig_str,fighter2_round4_sig_str,fighter1_round4_sig_pct,fighter2_round4_sig_pct,fighter1_round4_total_str,fighter2_round4_total_str,fighter1_round4_td,fighter2_round4_td,fighter1_round4_td_pct,fighter2_round4_td_pct,fighter1_round4_sub_att,fighter2_round4_sub_att,fighter1_round4_rev,fighter2_round4_rev,fighter1_round4_ctrl,fighter2_round4_ctrl,fighter1_round4_head,fighter2_round4_head,fighter1_round4_body,fighter2_round4_body,fighter1_round4_leg,fighter2_round4_leg,fighter1_round4_distance,fighter2_round4_distance,fighter1_round4_clinch,fighter2_round4_clinch,fighter1_round4_ground,fighter2_round4_ground,fighter1_round5_KD,fighter2_round5_KD,fighter1_round5_sig_str,fighter2_round5_sig_str,fighter1_round5_sig_pct,fighter2_round5_sig_pct,fighter1_round5_total_str,fighter2_round5_total_str,fighter1_round5_td,fighter2_round5_td,fighter1_round5_td_pct,fighter2_round5_td_pct,fighter1_round5_sub_att,fighter2_round5_sub_att,fighter1_round5_rev,fighter2_round5_rev,fighter1_round5_ctrl,fighter2_round5_ctrl,fighter1_round5_head,fighter2_round5_head,fighter1_round5_body,fighter2_round5_body,fighter1_round5_leg,fighter2_round5_leg,fighter1_round5_distance,fighter2_round5_distance,fighter1_round5_clinch,fighter2_round5_clinch,fighter1_round5_ground,fighter2_round5_ground
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/0bf025d86cc2a409,False,False,False,Light Heavyweight Bout,Luiz Cane,http://ufcstats.com/fighter-details/24b033b3daf1c9df,W,Steve Cantwell,http://ufcstats.com/fighter-details/f1f9e48a0d150757,L,"6' 2""",185 lbs,"77""","Apr 24, 1981",17-7-0 (1 NC),"6' 2""",185 lbs,"75""","Dec 08, 1986",7-6-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Nelson Hamilton 28 - 29. Sylvain Leblanc 27 - 30. Cecil Peoples 27 - 30.,0,0,87 of 223,69 of 189,39%,36%,87 of 223,69 of 189,0 of 1,0 of 0,0%,,0,0,0,0,0:13,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/154da5e0d8541508,False,False,False,Middleweight Bout,Denis Kang,http://ufcstats.com/fighter-details/3c241737a6069b9f,W,Xavier Foupa-Pokam,http://ufcstats.com/fighter-details/ec33146e43e58933,L,"5' 11""",185 lbs,"77""","Sep 17, 1977",35-16-2 (2 NC),"6' 1""",185 lbs,,"Jul 03, 1982",32-22-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,Doug Crosby 27 - 30. Nelson Hamilton 27 - 30. Cecil Peoples 27 - 30.,0,0,31 of 65,23 of 53,47%,43%,103 of 141,32 of 62,5 of 6,0 of 0,83%,,1,0,0,1,8:01,0:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/793432d042384a02,False,False,False,Middleweight Bout,Nate Quarry,http://ufcstats.com/fighter-details/52cae54377b433b7,W,Jason MacDonald,http://ufcstats.com/fighter-details/2be6596a9db33bf5,L,"6' 0""",185 lbs,"72""","Mar 18, 1972",12-4-0,"6' 3""",185 lbs,"80""","Jun 03, 1975",25-16-0,KO/TKO,1,2:27,3 Rnd (5-5-5),Mario Yamasaki,Elbows to Head From Guard,0,0,16 of 34,1 of 1,47%,100%,29 of 47,3 of 5,1 of 1,0 of 1,100%,0%,0,0,0,0,1:48,0:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/06142a1de3bbae75,False,False,False,Middleweight Bout,Ed Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,W,David Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,L,"6' 1""",205 lbs,"77""","Oct 02, 1980",27-16-0 (1 NC),"6' 0""",185 lbs,"76""","Dec 17, 1979",23-11-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,Nelson Hamilton 26 - 30. Sylvain Leblanc 27 - 30. Claude Paquette 27 - 30.,0,0,71 of 84,6 of 16,84%,37%,189 of 210,8 of 18,5 of 9,0 of 0,55%,,0,0,0,0,11:56,0:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/bdb62b661d033fe2,False,False,False,Lightweight Bout,Mark Bocek,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,W,David Bielkheden,http://ufcstats.com/fighter-details/1efa064872f089d0,L,"5' 8""",155 lbs,"75""","Oct 24, 1981",12-5-0,"5' 10""",155 lbs,"71""","Jun 06, 1979",24-12-0,Submission,1,4:57,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,0,0,20 of 43,4 of 5,46%,80%,45 of 68,5 of 6,1 of 2,0 of 0,50%,,1,0,0,0,3:57,0:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/226de3e7e71f2b4f,False,False,False,Welterweight Bout,TJ Grant,http://ufcstats.com/fighter-details/a26198ba5093147e,W,Ryo Chonan,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9,L,"5' 10""",155 lbs,"72""","Feb 26, 1984",21-5-0,"5' 9""",170 lbs,"70""","Oct 08, 1976",22-13-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Philippe Chartier,Nelson Hamilton 27 - 30. Cecil Peoples 29 - 28. Claude Paquette 28 - 29.,0,0,34 of 76,31 of 75,44%,41%,98 of 149,53 of 101,3 of 4,2 of 2,75%,100%,0,0,1,3,3:23,9:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 18, 2009","Montreal, Quebec, Canada",UFC 97: Redemption,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/c6a5ed1127cbc9b9,False,False,False,Light Heavyweight Bout,Eliot Marshall,http://ufcstats.com/fighter-details/a08d909a5be6f410,W,Vinny Magalhaes,http://ufcstats.com/fighter-details/88a9bc81271ccd89,L,"6' 2""",205 lbs,"77""","Jul 07, 1980",10-4-0,"6' 3""",205 lbs,"75""","Jul 02, 1984",14-9-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Sylvain Leblanc 28 - 29. Claude Paquette 27 - 30. Roussel Benoit 27 - 30.,0,0,44 of 164,34 of 148,26%,22%,45 of 165,36 of 150,0 of 0,2 of 3,,66%,0,0,0,0,0:00,1:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/ae68274ab6f78cd8,False,False,False,Welterweight Bout,Martin Kampmann,http://ufcstats.com/fighter-details/8b69839f3555a67b,W,Carlos Condit,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,L,"6' 0""",170 lbs,"72""","Apr 17, 1982",20-7-0,"6' 2""",170 lbs,"75""","Apr 26, 1984",32-14-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Doug Crosby 28 - 29. Cecil Peoples 29 - 28. Nelson Hamilton 28 - 29.,0,0,26 of 61,35 of 86,42%,40%,52 of 91,71 of 124,5 of 5,3 of 4,100%,75%,6,3,2,0,7:47,3:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/a7d42315236560e9,False,False,False,Light Heavyweight Bout,Ryan Bader,http://ufcstats.com/fighter-details/c0ab242c40decc55,W,Carmelo Marrero,http://ufcstats.com/fighter-details/aa03a3ca00ac6827,L,"6' 2""",205 lbs,"74""","Jun 07, 1983",23-5-0,"6' 0""",205 lbs,"73""","Jan 26, 1981",16-6-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Richard Bertrand 27 - 30. Doug Crosby 27 - 30. Sal D'amato 27 - 30.,0,0,24 of 56,9 of 43,42%,20%,87 of 122,20 of 55,5 of 7,0 of 0,71%,,2,0,0,0,10:04,1:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/f1100f1bc6cbb351,True,False,False,Lightweight Bout,Tyson Griffin,http://ufcstats.com/fighter-details/20205040232ed0f3,W,Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,L,"5' 6""",145 lbs,"68""","Apr 20, 1984",16-8-0,"5' 8""",170 lbs,"70""","Oct 26, 1984",32-17-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 27 - 30. Nelson Hamilton 27 - 30. Cecil Peoples 27 - 30.,0,0,69 of 213,26 of 134,32%,19%,101 of 245,29 of 137,1 of 4,0 of 1,25%,0%,0,3,0,1,2:51,0:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/33e576af1d064e4e,False,False,False,Lightweight Bout,Cole Miller,http://ufcstats.com/fighter-details/282fa667ff9c51ed,W,Junie Browning,http://ufcstats.com/fighter-details/d74cba8566291bfa,L,"6' 1""",145 lbs,"73""","Apr 26, 1984",21-11-0 (1 NC),"5' 9""",155 lbs,,"May 12, 1984",5-6-0,Submission,1,1:58,3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Guard,0,0,3 of 16,1 of 3,18%,33%,5 of 18,1 of 3,0 of 0,0 of 1,,0%,1,0,0,0,0:00,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/9c7a67ce1d6a01f9,False,False,False,Lightweight Bout,Gleison Tibau,http://ufcstats.com/fighter-details/75e5fec9f72910ef,W,Jeremy Stephens,http://ufcstats.com/fighter-details/18968f97ad34f15c,L,"5' 10""",155 lbs,"71""","Oct 07, 1983",33-14-0,"5' 9""",155 lbs,"71""","May 25, 1986",28-20-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,27 - 30. 27 - 30. 28 - 29.,0,0,7 of 20,23 of 40,35%,57%,46 of 65,40 of 57,5 of 13,0 of 0,38%,,3,0,0,0,10:09,0:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/4b9203b86f0aa870,False,False,False,Middleweight Bout,Ricardo Almeida,http://ufcstats.com/fighter-details/91186547a7f3f758,W,Matt Horwich,http://ufcstats.com/fighter-details/049d698d773eb3e1,L,"6' 0""",170 lbs,"74""","Nov 29, 1976",13-5-0,"6' 1""",185 lbs,,"Oct 02, 1978",30-25-1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,27 - 30. 27 - 30. 27 - 30.,0,0,41 of 67,25 of 39,61%,64%,79 of 107,52 of 66,9 of 15,0 of 2,60%,0%,1,3,0,0,8:23,2:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/47e17513aae45a95,False,False,False,Welterweight Bout,Brock Larson,http://ufcstats.com/fighter-details/5eedbf1e9601be35,W,Jesse Sanders,http://ufcstats.com/fighter-details/59aaf2730b84698a,L,"5' 11""",170 lbs,"71""","Aug 23, 1977",42-10-0,"6' 0""",170 lbs,,,23-7-0,Submission,1,2:01,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0,0,13 of 20,0 of 3,65%,0%,30 of 40,0 of 3,1 of 2,0 of 0,50%,,1,0,0,0,1:27,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/c642640db89fb033,False,False,False,Middleweight Bout,Tim Credeur,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d,W,Nick Catone,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf,L,"6' 3""",185 lbs,"75""","Jul 09, 1977",12-4-0,"6' 0""",185 lbs,"72""","Sep 01, 1981",10-4-0,Submission,2,3:45,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke On Ground,0,0,9 of 39,19 of 37,23%,51%,10 of 40,37 of 56,0 of 0,3 of 3,,100%,7,0,0,0,0:24,5:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/4cffb137402f7bb0,False,False,False,Middleweight Bout,Jorge Rivera,http://ufcstats.com/fighter-details/cb46dface0e28a2c,W,Nissen Osterneck,http://ufcstats.com/fighter-details/d632d156c0549e07,L,"6' 1""",185 lbs,"73""","Feb 28, 1972",20-9-0,"6' 2""",185 lbs,,"May 01, 1981",12-4-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,28 - 29. 28 - 29. 29 - 28.,1,0,29 of 48,35 of 70,60%,50%,61 of 85,74 of 110,4 of 8,1 of 8,50%,12%,0,1,1,1,7:04,4:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/a561360edf66ee6f,False,False,False,Middleweight Bout,Rob Kimmons,http://ufcstats.com/fighter-details/054defd5420a551f,W,Joe Vedepo,http://ufcstats.com/fighter-details/d35c3ed553b71fa2,L,"5' 10""",185 lbs,"73""","Jan 30, 1981",25-9-0,"6' 0""",185 lbs,,"Jan 01, 1983",18-9-0,Submission,1,1:54,3 Rnd (5-5-5),Herb Dean,"Guillotine Choke Standing
      Technical Submission",0,0,7 of 15,4 of 12,46%,33%,13 of 21,12 of 20,0 of 0,1 of 1,,100%,2,0,0,0,0:10,1:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"April 01, 2009","Nashville, Tennessee, USA",UFC Fight Night: Condit vs Kampmann,http://ufcstats.com/event-details/04d5718ed2661e8c,http://ufcstats.com/fight-details/ddc233f8ca7c05aa,False,False,True,Middleweight Bout,Aaron Simpson,http://ufcstats.com/fighter-details/d5f820c11a121050,W,Tim McKenzie,http://ufcstats.com/fighter-details/9ca265dfe8323db3,L,"6' 0""",170 lbs,"73""","Jul 20, 1974",12-5-0,"6' 0""",185 lbs,"74""","Jul 21, 1982",14-9-0,KO/TKO,1,1:40,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,1,0,16 of 27,1 of 4,59%,25%,27 of 40,2 of 5,1 of 1,0 of 0,100%,,0,0,0,0,1:05,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 07, 2009","Columbus, Ohio, USA",UFC 96: Jackson vs Jardine,http://ufcstats.com/event-details/29b5791e51e7e832,http://ufcstats.com/fight-details/011d818ec9bb3de6,True,False,False,Light Heavyweight Bout,Quinton Jackson,http://ufcstats.com/fighter-details/ffc088e64fab57e9,W,Keith Jardine,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,L,"6' 1""",205 lbs,"73""","Jun 20, 1978",37-12-0,"6' 2""",185 lbs,"76""","Oct 31, 1975",17-11-2,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Nelson Hamilton 28 - 29. Cecil Peoples 27 - 30. Doug Crosby 28 - 29.,2,0,56 of 151,64 of 184,37%,34%,80 of 176,65 of 185,2 of 3,0 of 3,66%,0%,0,0,0,0,2:54,0:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 07, 2009","Columbus, Ohio, USA",UFC 96: Jackson vs Jardine,http://ufcstats.com/event-details/29b5791e51e7e832,http://ufcstats.com/fight-details/038c472ae3fd7728,False,False,False,Heavyweight Bout,Shane Carwin,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,W,Gabriel Gonzaga,http://ufcstats.com/fighter-details/270b89c00ef0c55c,L,"6' 2""",265 lbs,"80""","Jan 04, 1975",12-2-0,"6' 2""",242 lbs,"76""","May 18, 1979",17-11-0,KO/TKO,1,1:09,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,1,0,4 of 10,5 of 8,40%,62%,4 of 10,7 of 10,0 of 0,1 of 1,,100%,0,0,0,0,0:02,0:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 07, 2009","Columbus, Ohio, USA",UFC 96: Jackson vs Jardine,http://ufcstats.com/event-details/29b5791e51e7e832,http://ufcstats.com/fight-details/1df12710cfdb60f4,False,False,False,Welterweight Bout,Matt Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e,W,Pete Sell,http://ufcstats.com/fighter-details/0359313549d230a1,L,"6' 0""",170 lbs,"75""","Jan 10, 1981",26-19-0,"5' 11""",170 lbs,"75""","Aug 05, 1982",10-7-0,KO/TKO,1,1:32,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,2,0,24 of 31,0 of 1,77%,0%,44 of 51,0 of 1,0 of 0,0 of 1,,0%,0,0,0,0,0:35,0:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 07, 2009","Columbus, Ohio, USA",UFC 96: Jackson vs Jardine,http://ufcstats.com/event-details/29b5791e51e7e832,http://ufcstats.com/fight-details/798ca95afb5875ef,False,False,True,Light Heavyweight Bout,Matt Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17,W,Mark Munoz,http://ufcstats.com/fighter-details/179f1948dc234f1f,L,"6' 1""",205 lbs,"76""","Oct 05, 1976",12-8-0,"6' 0""",185 lbs,"71""","Feb 09, 1978",14-6-0,KO/TKO,1,3:53,3 Rnd (5-5-5),Dan Miragliotta,Kick to Head At Distance,1,0,23 of 47,14 of 37,48%,37%,40 of 64,14 of 37,0 of 0,0 of 4,,0%,0,0,0,0,0:19,0:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
