event_date,event_location,event_name,event_link,fight_link,fight of the night,performance of the night,knockout of the night,weight_class,fighter1_name,fighter1_link,fighter1_outcome,fighter2_name,fighter2_link,fighter2_outcome,fighter1_height,fighter1_weight,fighter1_reach,fighter1_dob,fighter1_current_record,fighter2_height,fighter2_weight,fighter2_reach,fighter2_dob,fighter2_current_record,method,finish_round,finish_time,time_format,referee,details,fighter1_total_KD,fighter2_total_KD,fighter1_total_sig_str,fighter2_total_sig_str,fighter1_total_sig_str_pct,fighter2_total_sig_str_pct,fighter1_total_total_str,fighter2_total_total_str,fighter1_total_td,fighter2_total_td,fighter1_total_td_pct,fighter2_total_td_pct,fighter1_total_sub_att,fighter2_total_sub_att,fighter1_total_rev,fighter2_total_rev,fighter1_total_ctrl,fighter2_total_ctrl,fighter1_round1_KD,fighter2_round1_KD,fighter1_round1_sig_str,fighter2_round1_sig_str,fighter1_round1_sig_pct,fighter2_round1_sig_pct,fighter1_round1_total_str,fighter2_round1_total_str,fighter1_round1_td,fighter2_round1_td,fighter1_round1_td_pct,fighter2_round1_td_pct,fighter1_round1_sub_att,fighter2_round1_sub_att,fighter1_round1_rev,fighter2_round1_rev,fighter1_round1_ctrl,fighter2_round1_ctrl,fighter1_round1_head,fighter2_round1_head,fighter1_round1_body,fighter2_round1_body,fighter1_round1_leg,fighter2_round1_leg,fighter1_round1_distance,fighter2_round1_distance,fighter1_round1_clinch,fighter2_round1_clinch,fighter1_round1_ground,fighter2_round1_ground,fighter1_round2_KD,fighter2_round2_KD,fighter1_round2_sig_str,fighter2_round2_sig_str,fighter1_round2_sig_pct,fighter2_round2_sig_pct,fighter1_round2_total_str,fighter2_round2_total_str,fighter1_round2_td,fighter2_round2_td,fighter1_round2_td_pct,fighter2_round2_td_pct,fighter1_round2_sub_att,fighter2_round2_sub_att,fighter1_round2_rev,fighter2_round2_rev,fighter1_round2_ctrl,fighter2_round2_ctrl,fighter1_round2_head,fighter2_round2_head,fighter1_round2_body,fighter2_round2_body,fighter1_round2_leg,fighter2_round2_leg,fighter1_round2_distance,fighter2_round2_distance,fighter1_round2_clinch,fighter2_round2_clinch,fighter1_round2_ground,fighter2_round2_ground,fighter1_round3_KD,fighter2_round3_KD,fighter1_round3_sig_str,fighter2_round3_sig_str,fighter1_round3_sig_pct,fighter2_round3_sig_pct,fighter1_round3_total_str,fighter2_round3_total_str,fighter1_round3_td,fighter2_round3_td,fighter1_round3_td_pct,fighter2_round3_td_pct,fighter1_round3_sub_att,fighter2_round3_sub_att,fighter1_round3_rev,fighter2_round3_rev,fighter1_round3_ctrl,fighter2_round3_ctrl,fighter1_round3_head,fighter2_round3_head,fighter1_round3_body,fighter2_round3_body,fighter1_round3_leg,fighter2_round3_leg,fighter1_round3_distance,fighter2_round3_distance,fighter1_round3_clinch,fighter2_round3_clinch,fighter1_round3_ground,fighter2_round3_ground,fighter1_round4_KD,fighter2_round4_KD,fighter1_round4_sig_str,fighter2_round4_sig_str,fighter1_round4_sig_pct,fighter2_round4_sig_pct,fighter1_round4_total_str,fighter2_round4_total_str,fighter1_round4_td,fighter2_round4_td,fighter1_round4_td_pct,fighter2_round4_td_pct,fighter1_round4_sub_att,fighter2_round4_sub_att,fighter1_round4_rev,fighter2_round4_rev,fighter1_round4_ctrl,fighter2_round4_ctrl,fighter1_round4_head,fighter2_round4_head,fighter1_round4_body,fighter2_round4_body,fighter1_round4_leg,fighter2_round4_leg,fighter1_round4_distance,fighter2_round4_distance,fighter1_round4_clinch,fighter2_round4_clinch,fighter1_round4_ground,fighter2_round4_ground,fighter1_round5_KD,fighter2_round5_KD,fighter1_round5_sig_str,fighter2_round5_sig_str,fighter1_round5_sig_pct,fighter2_round5_sig_pct,fighter1_round5_total_str,fighter2_round5_total_str,fighter1_round5_td,fighter2_round5_td,fighter1_round5_td_pct,fighter2_round5_td_pct,fighter1_round5_sub_att,fighter2_round5_sub_att,fighter1_round5_rev,fighter2_round5_rev,fighter1_round5_ctrl,fighter2_round5_ctrl,fighter1_round5_head,fighter2_round5_head,fighter1_round5_body,fighter2_round5_body,fighter1_round5_leg,fighter2_round5_leg,fighter1_round5_distance,fighter2_round5_distance,fighter1_round5_clinch,fighter2_round5_clinch,fighter1_round5_ground,fighter2_round5_ground
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/2efbcd870f1f7bc7,False,False,False,Middleweight Bout,Derek Brunson,http://ufcstats.com/fighter-details/b1a3e0aca758b322,W,Kevin Holland,http://ufcstats.com/fighter-details/3a46b268013afede,L,"6' 1""",185 lbs,"77""","Jan 04, 1984",23-9-0,"6' 3""",170 lbs,"81""","Nov 05, 1992",28-15-0 (1 NC),Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Mike Bell 45 - 49. Sal D'amato 46 - 49. Junichiro Kamijo 46 - 49.,0,0,43 of 93,36 of 74,46%,48%,226 of 323,190 of 236,6 of 12,1 of 1,50%,100%,1,0,0,0,16:55,1:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/edac9fd482177a64,False,True,False,Welterweight Bout,Song Kenan,http://ufcstats.com/fighter-details/32490e80ddab1e5a,L,Max Griffin,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,W,"6' 0""",170 lbs,"71""","Mar 10, 1990",22-9-0,"5' 11""",170 lbs,"76""","Nov 29, 1985",20-12-0,KO/TKO,1,2:20,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,0,1,14 of 24,17 of 28,58%,60%,14 of 24,17 of 28,0 of 0,0 of 1,,0%,0,0,0,0,0:00,0:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/dd7f3f91ea6067d4,False,False,False,Women's Strawweight Bout,Cheyanne Vlismas,http://ufcstats.com/fighter-details/4959f10a62f3fec3,L,Montserrat Conejo Ruiz,http://ufcstats.com/fighter-details/1235b31de15d0c6e,W,"5' 3""",115 lbs,"63""","Jun 25, 1995",7-3-0,"5' 0""",115 lbs,"61""","Feb 03, 1993",10-5-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29. Junichiro Kamijo 28 - 29. Bryan Miner 27 - 29.,0,0,31 of 65,15 of 41,47%,36%,49 of 87,136 of 168,0 of 0,4 of 5,,80%,0,2,3,1,1:04,9:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/afc86d1076c4c3a9,False,True,False,Bantamweight Bout,Adrian Yanez,http://ufcstats.com/fighter-details/0232cabbc30a2372,W,Gustavo Lopez,http://ufcstats.com/fighter-details/93b62c5f2ba18e51,L,"5' 7""",135 lbs,"70""","Nov 29, 1993",17-6-0,"5' 5""",135 lbs,"67""","Jun 27, 1989",12-6-1,KO/TKO,3,0:27,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,2,0,41 of 103,23 of 51,39%,45%,41 of 103,23 of 51,0 of 0,0 of 1,,0%,0,0,0,0,0:03,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/9e45cc594a5a2506,False,False,False,Heavyweight Bout,Tai Tuivasa,http://ufcstats.com/fighter-details/c62fbc117d57b943,W,Harry Hunsucker,http://ufcstats.com/fighter-details/f703250471acaf96,L,"6' 2""",264 lbs,"75""","Mar 16, 1993",15-8-0,"6' 2""",205 lbs,"75""","Jan 03, 1989",7-6-0,KO/TKO,1,0:49,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground,1,0,14 of 18,2 of 6,77%,33%,14 of 18,2 of 6,0 of 0,0 of 0,,,0,0,0,0,0:10,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/dcfbbebc0aee6ded,False,False,False,Women's Bantamweight Bout,Marion Reneau,http://ufcstats.com/fighter-details/c7d297714d9ab1a4,L,Macy Chiasson,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,W,"5' 6""",135 lbs,"68""","Jun 20, 1977",9-8-1,"5' 11""",135 lbs,"72""","Jul 27, 1991",11-5-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29. Sal D'amato 28 - 29. 28 - 29.,0,0,30 of 63,51 of 138,47%,36%,59 of 93,92 of 184,2 of 4,1 of 1,50%,100%,0,0,0,1,2:15,3:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/a043e279434d5c8c,False,True,False,Lightweight Bout,Leonardo Santos,http://ufcstats.com/fighter-details/9c65736747ca92ec,L,Grant Dawson,http://ufcstats.com/fighter-details/99bd51917728c25d,W,"6' 0""",155 lbs,"75""","Feb 05, 1980",18-7-1,"5' 10""",155 lbs,"72""","Feb 20, 1994",23-2-1,KO/TKO,3,4:59,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground,0,0,30 of 67,46 of 84,44%,54%,74 of 115,75 of 132,1 of 2,1 of 13,50%,7%,0,0,0,0,1:21,8:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/68cf99b6551dc3b3,False,False,False,Middleweight Bout,Trevin Giles,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,W,Roman Dolidze,http://ufcstats.com/fighter-details/327d5f279895110d,L,"6' 0""",170 lbs,"74""","Aug 06, 1992",16-7-0,"6' 2""",185 lbs,"76""","Jul 15, 1988",15-4-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Eric Colon 28 - 29. Bryan Miner 28 - 29. Adalaide Byrd 28 - 29.,0,0,27 of 57,32 of 67,47%,47%,43 of 73,75 of 110,1 of 2,1 of 3,50%,33%,1,2,0,1,1:15,4:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/b8a0047c927faa75,False,False,False,Bantamweight Bout,Montel Jackson,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,W,Jesse Strader,http://ufcstats.com/fighter-details/8c39367b53eadf8a,L,"5' 10""",135 lbs,"75""","Apr 24, 1992",15-3-0,"5' 7""",135 lbs,"70""","May 29, 1991",5-3-0,KO/TKO,1,1:58,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,2,0,15 of 26,14 of 25,57%,56%,15 of 26,14 of 25,0 of 0,0 of 0,,,0,0,0,0,0:16,0:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 20, 2021","Las Vegas, Nevada, USA",UFC Fight Night: Brunson vs. Holland,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/fight-details/55bf7f19a132e0fc,False,True,False,Flyweight Bout,Bruno Silva,http://ufcstats.com/fighter-details/294aa73dbf37d281,W,JP Buys,http://ufcstats.com/fighter-details/0b362247806341e5,L,"5' 4""",125 lbs,"65""","Mar 16, 1990",15-7-2 (1 NC),"5' 5""",135 lbs,"67""","Apr 30, 1996",9-6-0,KO/TKO,2,2:56,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,3,0,37 of 61,17 of 56,60%,30%,62 of 89,37 of 76,1 of 2,0 of 1,50%,0%,0,1,0,0,3:51,1:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
